Distance Matrix (rows/cols: 0=depot, 1..n=customers):
           0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 16102.27, total_cost = 1598.84
alpha: 3.80, beta: 0.25, gamma: 3.99
Iter 463: Move customer 47 from route 9 to route 1, F2: 16148.42, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 16148.42, total_cost = 1601.48
alpha: 3.82, beta: 0.25, gamma: 4.00
Iter 464: Move customer 47 from route 9 to route 2, F2: 16243.04, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 16243.04, total_cost = 1614.18
alpha: 3.83, beta: 0.25, gamma: 4.01
Iter 465: Move customer 47 from route 9 to route 8, F2: 16256.16, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 16256.16, total_cost = 1621.80
alpha: 3.84, beta: 0.25, gamma: 4.03
Iter 466: Move customer 47 from route 9 to route 10, F2: 16277.10, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 16277.10, total_cost = 1598.84
alpha: 3.85, beta: 0.25, gamma: 4.04
Iter 467: Move customer 47 from route 9 to route 1, F2: 16323.77, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 16323.77, total_cost = 1601.48
alpha: 3.86, beta: 0.25, gamma: 4.05
Iter 468: Move customer 5 from route 6 to route 7, F2: 16412.26, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 16412.26, total_cost = 1604.46
alpha: 3.87, beta: 0.25, gamma: 4.06
Iter 469: Move customer 47 from route 9 to route 2, F2: 16463.79, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 16463.79, total_cost = 1614.18
alpha: 3.88, beta: 0.25, gamma: 4.08
Iter 470: Move customer 47 from route 9 to route 8, F2: 16476.99, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 16476.99, total_cost = 1621.80
alpha: 3.90, beta: 0.24, gamma: 4.09
Iter 471: Move customer 47 from route 9 to route 10, F2: 16498.60, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 16498.60, total_cost = 1598.84
alpha: 3.91, beta: 0.24, gamma: 4.10
Iter 472: Move customer 47 from route 9 to route 1, F2: 16545.94, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 16545.94, total_cost = 1601.48
alpha: 3.92, beta: 0.24, gamma: 4.11
Iter 473: Move customer 47 from route 9 to route 2, F2: 16642.79, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 16642.79, total_cost = 1614.18
alpha: 3.93, beta: 0.24, gamma: 4.12
Iter 474: Move customer 47 from route 9 to route 8, F2: 16656.06, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 16656.06, total_cost = 1621.80
alpha: 3.94, beta: 0.24, gamma: 4.14
Iter 475: Move customer 8 from route 6 to route 7, F2: 16643.92, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 16643.92, total_cost = 1630.06
alpha: 3.95, beta: 0.24, gamma: 4.15
Iter 476: Move customer 47 from route 9 to route 10, F2: 16723.44, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 16723.44, total_cost = 1598.84
alpha: 3.97, beta: 0.24, gamma: 4.16
Iter 477: Move customer 47 from route 9 to route 1, F2: 16771.45, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 16771.45, total_cost = 1601.48
alpha: 3.98, beta: 0.24, gamma: 4.17
Iter 478: Move customer 47 from route 9 to route 2, F2: 16869.57, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 16869.57, total_cost = 1614.18
alpha: 3.99, beta: 0.24, gamma: 4.19
Iter 479: Move customer 47 from route 9 to route 8, F2: 16882.93, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 16882.93, total_cost = 1621.80
alpha: 4.00, beta: 0.24, gamma: 4.20
Iter 480: Move customer 47 from route 9 to route 10, F2: 16905.75, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 16905.75, total_cost = 1598.84
alpha: 4.01, beta: 0.24, gamma: 4.21
Iter 481: Move customer 47 from route 9 to route 1, F2: 16954.31, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 16954.31, total_cost = 1601.48
alpha: 4.03, beta: 0.24, gamma: 4.22
Iter 482: Move customer 47 from route 9 to route 2, F2: 17053.46, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 17053.46, total_cost = 1614.18
alpha: 4.04, beta: 0.24, gamma: 4.24
Iter 483: Move customer 47 from route 9 to route 8, F2: 17066.89, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 17066.89, total_cost = 1621.80
alpha: 4.05, beta: 0.24, gamma: 4.25
Iter 484: Move customer 47 from route 9 to route 10, F2: 17090.27, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 17090.27, total_cost = 1598.84
alpha: 4.06, beta: 0.23, gamma: 4.26
Iter 485: Move customer 47 from route 9 to route 1, F2: 17139.38, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 17139.38, total_cost = 1601.48
alpha: 4.08, beta: 0.23, gamma: 4.28
Iter 486: Move customer 47 from route 9 to route 2, F2: 17239.57, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 17239.57, total_cost = 1614.18
alpha: 4.09, beta: 0.23, gamma: 4.29
Iter 487: Move customer 47 from route 9 to route 8, F2: 17253.07, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 17253.07, total_cost = 1621.80
alpha: 4.10, beta: 0.23, gamma: 4.30
Iter 488: Move customer 47 from route 9 to route 10, F2: 17277.00, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 17277.00, total_cost = 1598.84
alpha: 4.11, beta: 0.23, gamma: 4.31
Iter 489: Move customer 47 from route 9 to route 1, F2: 17326.68, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 17326.68, total_cost = 1601.48
alpha: 4.12, beta: 0.23, gamma: 4.33
Iter 490: Move customer 47 from route 9 to route 2, F2: 17427.92, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 17427.92, total_cost = 1614.18
alpha: 4.14, beta: 0.23, gamma: 4.34
Iter 491: Move customer 47 from route 9 to route 8, F2: 17441.49, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 17441.49, total_cost = 1621.80
alpha: 4.15, beta: 0.23, gamma: 4.35
Iter 492: Move customer 47 from route 9 to route 10, F2: 17465.99, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 17465.99, total_cost = 1598.84
alpha: 4.16, beta: 0.23, gamma: 4.37
Iter 493: Move customer 47 from route 9 to route 1, F2: 17516.23, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 17516.23, total_cost = 1601.48
alpha: 4.17, beta: 0.23, gamma: 4.38
Iter 494: Move customer 47 from route 9 to route 2, F2: 17618.54, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 17618.54, total_cost = 1614.18
alpha: 4.19, beta: 0.23, gamma: 4.39
Iter 495: Move customer 47 from route 9 to route 8, F2: 17632.18, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 17632.18, total_cost = 1621.80
alpha: 4.20, beta: 0.23, gamma: 4.41
Iter 496: Move customer 47 from route 9 to route 10, F2: 17657.25, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 17657.25, total_cost = 1598.84
alpha: 4.21, beta: 0.23, gamma: 4.42
Iter 497: Move customer 47 from route 9 to route 1, F2: 17708.07, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 17708.07, total_cost = 1601.48
alpha: 4.22, beta: 0.23, gamma: 4.43
Iter 498: Move customer 22 from route 8 to route 1, F2: 17759.00, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 17759.00, total_cost = 1613.12
alpha: 4.24, beta: 0.22, gamma: 4.44
Iter 499: Move customer 47 from route 9 to route 2, F2: 17860.05, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 17860.05, total_cost = 1614.18
alpha: 4.25, beta: 0.22, gamma: 4.46
Iter 500: Move customer 47 from route 9 to route 8, F2: 17873.78, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 17873.78, total_cost = 1621.80
alpha: 4.26, beta: 0.22, gamma: 4.47
Iter 501: Move customer 47 from route 9 to route 10, F2: 17899.58, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 17899.58, total_cost = 1598.84
alpha: 4.28, beta: 0.22, gamma: 4.49
Iter 502: Move customer 47 from route 9 to route 1, F2: 17951.12, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 17951.12, total_cost = 1601.48
alpha: 4.29, beta: 0.22, gamma: 4.50
Iter 503: Move customer 47 from route 9 to route 2, F2: 18055.88, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 18055.88, total_cost = 1614.18
alpha: 4.30, beta: 0.22, gamma: 4.51
Iter 504: Move customer 47 from route 9 to route 8, F2: 18069.68, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 18069.68, total_cost = 1621.80
alpha: 4.31, beta: 0.22, gamma: 4.53
Iter 505: Move customer 47 from route 9 to route 10, F2: 18096.07, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 18096.07, total_cost = 1598.84
alpha: 4.33, beta: 0.22, gamma: 4.54
Iter 506: Move customer 47 from route 9 to route 1, F2: 18148.20, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 18148.20, total_cost = 1601.48
alpha: 4.34, beta: 0.22, gamma: 4.55
Iter 507: Move customer 47 from route 9 to route 2, F2: 18254.07, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 18254.07, total_cost = 1614.18
alpha: 4.35, beta: 0.22, gamma: 4.57
Iter 508: Move customer 47 from route 9 to route 8, F2: 18267.95, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 18267.95, total_cost = 1621.80
alpha: 4.37, beta: 0.22, gamma: 4.58
Iter 509: Move customer 47 from route 9 to route 10, F2: 18294.93, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 18294.93, total_cost = 1598.84
alpha: 4.38, beta: 0.22, gamma: 4.59
Iter 510: Move customer 47 from route 9 to route 1, F2: 18347.66, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 18347.66, total_cost = 1601.48
alpha: 4.39, beta: 0.22, gamma: 4.61
Iter 511: Move customer 47 from route 9 to route 2, F2: 18454.65, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 18454.65, total_cost = 1614.18
alpha: 4.41, beta: 0.22, gamma: 4.62
Iter 512: Move customer 47 from route 9 to route 8, F2: 18468.60, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 18468.60, total_cost = 1621.80
alpha: 4.42, beta: 0.22, gamma: 4.64
Iter 513: Move customer 47 from route 9 to route 10, F2: 18496.18, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 18496.18, total_cost = 1598.84
alpha: 4.43, beta: 0.22, gamma: 4.65
Iter 514: Move customer 47 from route 9 to route 1, F2: 18549.52, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 18549.52, total_cost = 1601.48
alpha: 4.44, beta: 0.21, gamma: 4.66
Iter 515: Move customer 47 from route 9 to route 2, F2: 18657.65, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 18657.65, total_cost = 1614.18
alpha: 4.46, beta: 0.21, gamma: 4.68
Iter 516: Move customer 47 from route 9 to route 8, F2: 18671.67, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 18671.67, total_cost = 1621.80
alpha: 4.47, beta: 0.21, gamma: 4.69
Iter 517: Move customer 47 from route 9 to route 10, F2: 18699.87, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 18699.87, total_cost = 1598.84
alpha: 4.49, beta: 0.21, gamma: 4.71
Iter 518: Move customer 47 from route 9 to route 1, F2: 18753.81, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 18753.81, total_cost = 1601.48
alpha: 4.50, beta: 0.21, gamma: 4.72
Iter 519: Move customer 47 from route 9 to route 2, F2: 18863.09, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 18863.09, total_cost = 1614.18
alpha: 4.51, beta: 0.21, gamma: 4.73
Iter 520: Move customer 47 from route 9 to route 8, F2: 18877.20, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 18877.20, total_cost = 1621.80
alpha: 4.53, beta: 0.21, gamma: 4.75
Iter 521: Move customer 47 from route 9 to route 10, F2: 18906.00, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 18906.00, total_cost = 1598.84
alpha: 4.54, beta: 0.21, gamma: 4.76
Iter 522: Move customer 47 from route 9 to route 1, F2: 18960.57, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 18960.57, total_cost = 1601.48
alpha: 4.55, beta: 0.21, gamma: 4.78
Iter 523: Move customer 47 from route 9 to route 2, F2: 19071.01, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 19071.01, total_cost = 1614.18
alpha: 4.57, beta: 0.21, gamma: 4.79
Iter 0: Move customer 28 from route 7 to route 8, F2: 5167.69, Cost: 1602.32
Best neighbor after moving customer 28: penalized cost = 1602.32, f2 = 5167.69, total_cost = 1602.32
alpha: 1.00, beta: 1.00, gamma: 1.00
Iter 1: Move customer 44 from route 10 to route 1, F2: 5196.10, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 5196.10, total_cost = 1599.32
alpha: 1.01, beta: 0.99, gamma: 1.01
Iter 2: Move customer 75 from route 4 to route 6, F2: 5229.16, Cost: 1514.59
Best neighbor after moving customer 75: penalized cost = 1514.59, f2 = 5229.16, total_cost = 1514.59
alpha: 1.01, beta: 0.99, gamma: 1.01
Iter 3: Move customer 16 from route 7 to route 6, F2: 5258.34, Cost: 1593.67
Best neighbor after moving customer 16: penalized cost = 1593.67, f2 = 5258.34, total_cost = 1593.67
alpha: 1.02, beta: 0.98, gamma: 1.02
Iter 4: Move customer 75 from route 4 to route 8, F2: 5300.89, Cost: 1533.12
Best neighbor after moving customer 75: penalized cost = 1533.12, f2 = 5300.89, total_cost = 1533.12
alpha: 1.02, beta: 0.98, gamma: 1.02
Iter 5: Move customer 16 from route 7 to route 5, F2: 5339.54, Cost: 1639.56
Best neighbor after moving customer 16: penalized cost = 1639.56, f2 = 5339.54, total_cost = 1639.56
alpha: 1.03, beta: 0.97, gamma: 1.03
Iter 6: Move customer 47 from route 9 to route 10, F2: 5367.09, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 5367.09, total_cost = 1598.84
alpha: 1.04, beta: 0.96, gamma: 1.04
Iter 7: Move customer 47 from route 9 to route 1, F2: 5392.34, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 5392.34, total_cost = 1601.48
alpha: 1.04, beta: 0.96, gamma: 1.04
Iter 8: Move customer 49 from route 9 to route 10, F2: 5415.46, Cost: 1601.86
Best neighbor after moving customer 49: penalized cost = 1601.86, f2 = 5415.46, total_cost = 1601.86
alpha: 1.05, beta: 0.95, gamma: 1.05
Iter 9: Move customer 52 from route 9 to route 10, F2: 5439.99, Cost: 1603.50
Best neighbor after moving customer 52: penalized cost = 1603.50, f2 = 5439.99, total_cost = 1603.50
alpha: 1.06, beta: 0.95, gamma: 1.06
Iter 10: Move customer 49 from route 9 to route 1, F2: 5463.80, Cost: 1604.30
Best neighbor after moving customer 49: penalized cost = 1604.30, f2 = 5463.80, total_cost = 1604.30
alpha: 1.06, beta: 0.94, gamma: 1.06
Iter 11: Move customer 50 from route 9 to route 10, F2: 5487.63, Cost: 1604.97
Best neighbor after moving customer 50: penalized cost = 1604.97, f2 = 5487.63, total_cost = 1604.97
alpha: 1.07, beta: 0.94, gamma: 1.07
Iter 12: Move customer 52 from route 9 to route 1, F2: 5511.19, Cost: 1605.24
Best neighbor after moving customer 52: penalized cost = 1605.24, f2 = 5511.19, total_cost = 1605.24
alpha: 1.07, beta: 0.93, gamma: 1.07
Iter 13: Move customer 50 from route 9 to route 1, F2: 5535.33, Cost: 1605.94
Best neighbor after moving customer 50: penalized cost = 1605.94, f2 = 5535.33, total_cost = 1605.94
alpha: 1.08, beta: 0.93, gamma: 1.08
Iter 14: Move customer 22 from route 8 to route 1, F2: 5563.88, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 5563.88, total_cost = 1613.12
alpha: 1.09, beta: 0.92, gamma: 1.09
Iter 15: Move customer 8 from route 6 to route 7, F2: 5590.50, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 5590.50, total_cost = 1630.06
alpha: 1.09, beta: 0.91, gamma: 1.09
Iter 16: Move customer 21 from route 8 to route 1, F2: 5615.83, Cost: 1610.75
Best neighbor after moving customer 21: penalized cost = 1610.75, f2 = 5615.83, total_cost = 1610.75
alpha: 1.10, beta: 0.91, gamma: 1.10
Iter 17: Move customer 5 from route 6 to route 7, F2: 5640.79, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 5640.79, total_cost = 1604.46
alpha: 1.11, beta: 0.90, gamma: 1.11
Iter 18: Move customer 7 from route 6 to route 7, F2: 5668.74, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 5668.74, total_cost = 1636.58
alpha: 1.11, beta: 0.90, gamma: 1.11
Iter 19: Move customer 69 from route 2 to route 1, F2: 5694.18, Cost: 1598.47
Best neighbor after moving customer 69: penalized cost = 1598.47, f2 = 5694.18, total_cost = 1598.47
alpha: 1.12, beta: 0.89, gamma: 1.12
Iter 20: Move customer 66 from route 2 to route 1, F2: 5719.11, Cost: 1598.83
Best neighbor after moving customer 66: penalized cost = 1598.83, f2 = 5719.11, total_cost = 1598.83
alpha: 1.13, beta: 0.89, gamma: 1.13
Iter 21: Move customer 7 from route 6 to route 7, F2: 5741.75, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 5741.75, total_cost = 1636.58
alpha: 1.13, beta: 0.88, gamma: 1.13
Iter 22: Move customer 47 from route 9 to route 8, F2: 5768.54, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 5768.54, total_cost = 1621.80
alpha: 1.14, beta: 0.88, gamma: 1.14
Iter 23: Move customer 47 from route 9 to route 2, F2: 5797.28, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 5797.28, total_cost = 1614.18
alpha: 1.15, beta: 0.87, gamma: 1.15
Iter 24: Move customer 75 from route 4 to route 5, F2: 5751.00, Cost: 1507.85
Best neighbor after moving customer 75: penalized cost = 1507.85, f2 = 5751.00, total_cost = 1507.85
